Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Scaled,MonthlyIncome_Scaled,TotalWorkingYears_Scaled,YearsAtCompany_Scaled,AgeGroup,TenureRatio,IncomeCategory
30,0,288,2,3,3,1,99,2,2,4,4152,15830,1,0,19,3,1,3,11,3,3,11,10,10,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7581699611438873,-0.5078034582200498,-0.03594587230568093,0.651787937874638,Young,0.9166666666666666,Medium
46,1,669,9,2,3,1,64,2,3,4,9619,13596,1,0,16,3,4,0,9,3,3,9,8,4,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.9938596602064987,0.7484397026176455,-0.2930769296747854,0.32522751910309133,Senior,0.9,High
40,0,530,1,4,3,1,78,2,4,2,13503,14115,1,0,22,4,4,1,22,3,2,22,3,11,11,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.33684855220010396,1.6409307281697962,1.3782749432243935,2.4478702411181446,Middle-Aged,0.9565217391304348,High
51,0,632,21,4,3,1,71,3,2,4,5441,8423,0,1,22,4,4,0,11,2,1,10,7,1,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1.5413689168784945,-0.2116085735813468,-0.03594587230568093,0.48850772848886465,Senior,0.8333333333333334,Medium
30,0,1334,4,2,3,0,63,2,2,2,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.7581699611438873,-0.2649190570849768,-0.03594587230568093,0.651787937874638,Young,0.9166666666666666,Medium
46,0,638,1,3,3,1,40,2,3,1,10673,3142,2,1,13,3,3,1,21,5,2,10,9,9,5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9938596602064987,0.9906347440522405,1.2497094145398413,0.48850772848886465,Senior,0.45454545454545453,High
32,0,1093,6,4,2,1,87,3,2,3,5010,24301,1,0,16,3,1,0,12,0,3,11,8,5,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.5391662584750891,-0.3106465838833491,0.09261965637887129,0.651787937874638,Middle-Aged,0.8461538461538461,Medium
54,0,1217,2,4,1,0,60,3,3,3,13549,24001,9,0,12,3,1,1,16,5,1,4,3,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1.869874470881692,1.6515009102437919,0.6068817711170802,-0.4911735278257753,Senior,0.23529411764705882,High
24,0,1353,3,2,1,0,33,3,2,3,4999,17519,0,0,21,4,1,1,4,2,2,3,2,0,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-1.4151810691502822,-0.31317423611843503,-0.9359045730975464,-0.6544537372115486,Young,0.6,Medium
28,0,120,4,3,2,1,43,3,2,3,4221,8863,1,0,15,3,2,0,5,3,4,5,4,0,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.9771736638126857,-0.49194818510905636,-0.8073390444129942,-0.32789331844000197,Young,0.8333333333333334,Medium
58,0,682,10,4,4,1,37,3,4,3,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2.3078818762192883,1.7257219713285872,3.4353234021772288,4.897073381904744,Senior,0.9487179487179487,High
44,0,489,23,3,2,1,67,3,2,2,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.7748559575377005,-0.9926531142228917,0.7354472998016324,-0.6544537372115486,Middle-Aged,0.16666666666666666,Low
37,1,807,6,4,3,1,63,3,1,1,2073,23648,4,1,22,4,4,0,7,3,3,3,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.008342998196906572,-0.985529730651286,-0.5502079870438897,-0.6544537372115486,Middle-Aged,0.375,Low
32,0,827,1,1,4,1,71,3,1,1,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.5391662584750891,-0.7826281921439355,-1.3216011591512031,-0.9810141559830953,Middle-Aged,0.5,Low
20,1,871,6,3,4,0,66,2,1,4,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.8531884744878788,-0.7895217891487153,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
34,0,665,6,4,1,0,41,3,2,3,4809,12482,1,0,14,3,3,0,16,3,3,16,13,2,10,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.3201625558062908,-0.3568336838153734,0.6068817711170802,1.4681889848035046,Middle-Aged,0.9411764705882353,Medium
37,0,1040,2,2,3,1,100,2,2,4,5163,15850,5,0,14,3,4,1,17,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008342998196906572,-0.27548923915897244,0.7354472998016324,-0.9810141559830953,Middle-Aged,0.05555555555555555,Medium
59,0,1420,2,4,3,0,32,2,5,4,16581,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.4173837275536876,2.3482137808601977,2.406799172700811,-0.6544537372115486,Senior,0.0967741935483871,High
50,0,1115,1,3,1,0,73,3,5,2,16581,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.4318670655440953,2.3482137808601977,2.1496681153317065,0.16194730971731802,Senior,0.27586206896551724,High
25,1,240,5,3,3,1,46,2,2,3,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-1.3056792178158831,-0.1419832438330714,-0.678773515728442,-0.16461310905422863,Young,0.8571428571428571,Medium
25,0,1280,7,1,4,1,64,2,1,4,2889,26897,1,0,11,3,3,2,2,2,3,2,2,2,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,-1.3056792178158831,-0.798023892121277,-1.193035630466651,-0.8177339465973219,Young,0.6666666666666666,Low
22,0,534,15,3,2,0,59,3,1,4,2871,23785,1,0,15,3,3,0,1,5,3,0,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-1.6341847718190805,-0.8021600503241448,-1.3216011591512031,-1.1442943653688686,Young,0.0,Low
51,0,1456,1,4,1,0,30,2,3,1,7484,25796,3,0,20,4,3,0,23,1,2,13,12,12,8,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.5413689168784945,0.2578453824441537,1.5068404719089457,0.9783483566461847,Senior,0.5416666666666666,High
34,1,658,7,3,1,1,66,1,2,3,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.3201625558062908,-0.06615367678049422,-0.2930769296747854,0.32522751910309133,Middle-Aged,0.9,Medium
54,0,142,26,3,4,0,30,4,4,4,16581,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.869874470881692,2.3482137808601977,1.5068404719089457,-0.32789331844000197,Senior,0.20833333333333334,High
24,0,1127,18,1,2,1,52,3,1,3,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1.4151810691502822,-0.824449347306266,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Low
34,0,1031,6,4,3,0,45,2,2,2,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.3201625558062908,-0.4266888001304748,0.09261965637887129,-0.9810141559830953,Middle-Aged,0.07692307692307693,Medium
37,0,1189,3,3,3,1,87,3,3,4,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.008342998196906572,0.2449773347018982,0.09261965637887129,-0.32789331844000197,Middle-Aged,0.38461538461538464,High
34,0,1354,5,3,3,0,45,2,3,1,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.3201625558062908,1.2107702750715403,0.34975071374797573,0.651787937874638,Middle-Aged,0.7333333333333333,High
36,0,1467,11,2,2,0,92,3,3,4,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-0.10115885313749257,0.7757843040699385,-0.16451140099023315,0.32522751910309133,Middle-Aged,0.8181818181818182,High
36,0,922,3,2,1,0,39,3,1,4,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.10115885313749257,-0.8104323667298805,-0.5502079870438897,-0.9810141559830953,Middle-Aged,0.125,Low
43,0,394,26,2,3,1,92,3,4,4,16581,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6653541062033014,2.3482137808601977,1.76397152927805,2.9377108692754645,Middle-Aged,0.9615384615384616,High
30,0,1312,23,3,1,1,96,1,1,3,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.7581699611438873,-0.8614449845652506,-0.16451140099023315,0.48850772848886465,Young,0.9090909090909091,Low
33,0,750,22,2,3,1,95,3,2,2,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.42966440714069,-0.04960904396902283,-0.42164245835933756,-0.0013328996684553085,Middle-Aged,0.7777777777777778,Medium
56,1,441,14,4,2,0,72,3,1,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.08887817355049,-0.3214465525241707,-0.5502079870438897,-0.32789331844000197,Senior,0.625,Medium
51,0,684,6,3,1,1,51,3,5,3,16581,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.5413689168784945,2.3482137808601977,1.5068404719089457,2.1213098223465976,Senior,0.8333333333333334,High
31,1,249,6,4,2,1,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6486681098094882,-0.04363459323154706,0.09261965637887129,-0.0013328996684553085,Middle-Aged,0.5384615384615384,Medium
26,0,841,6,3,3,0,46,2,1,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-1.1961773664814839,-0.9177426934376185,-0.8073390444129942,-0.32789331844000197,Young,0.8333333333333334,Low
58,1,147,23,4,4,0,94,3,3,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.3078818762192883,0.9076817934280575,3.692454459546333,5.386914010062064,Senior,0.975609756097561,High
19,1,528,22,1,4,1,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,-1.9626903258222779,-1.0769847842480307,-1.4501666878357553,-1.1442943653688686,Young,0.0,Low
22,0,594,2,1,3,1,100,3,1,4,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,-1.6341847718190805,-0.8821257755795898,-1.0644701017820986,-0.8177339465973219,Young,0.5,Low
49,0,470,20,4,3,0,96,3,2,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1.3223652142096962,0.047131100664719566,0.6068817711170802,1.3049087754177313,Senior,0.8823529411764706,High
43,0,957,28,3,2,0,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.6653541062033014,-0.3729187434931928,0.8640128284861845,-0.6544537372115486,Middle-Aged,0.15789473684210525,Medium
50,0,809,12,3,3,0,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1.4318670655440953,0.653997423652163,0.6068817711170802,-0.8177339465973219,Senior,0.11764705882352941,High
31,1,542,20,3,2,0,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6486681098094882,-0.4142803255218713,-0.9359045730975464,-0.8177339465973219,Middle-Aged,0.4,Medium
41,0,802,9,1,3,1,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4463504035345031,0.41984491205647767,0.09261965637887129,0.32522751910309133,Middle-Aged,0.6923076923076923,High
26,0,1355,25,1,3,0,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-1.1961773664814839,-0.7858452040794994,-0.42164245835933756,0.16194730971731802,Young,0.8888888888888888,Low
36,0,216,6,2,2,1,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.10115885313749257,-0.32650185699434253,-0.5502079870438897,-0.6544537372115486,Middle-Aged,0.375,Medium
51,1,1150,8,4,1,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.5413689168784945,0.9853496530152427,0.8640128284861845,-0.4911735278257753,Senior,0.21052631578947367,High
39,0,1329,4,4,4,0,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.22734670086570485,-0.10567696627456474,0.7354472998016324,1.3049087754177313,Middle-Aged,0.8333333333333334,Medium
25,0,959,28,3,1,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.3056792178158831,0.5232488671281739,-0.678773515728442,-0.8177339465973219,Young,0.2857142857142857,High
30,0,1240,9,3,3,1,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.7581699611438873,-0.003421944036998552,0.09261965637887129,0.651787937874638,Young,0.8461538461538461,Medium
32,1,1033,9,3,1,0,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-0.5391662584750891,-0.4967737030124022,-0.16451140099023315,-0.32789331844000197,Middle-Aged,0.45454545454545453,Medium
45,0,1316,29,3,3,1,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.8843578088720997,-0.6686540549982438,-0.2930769296747854,-0.16461310905422863,Middle-Aged,0.6,Low
38,0,364,3,5,4,0,32,3,2,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.11784484953130571,-0.4698886746937612,0.9925783571707368,-0.6544537372115486,Middle-Aged,0.15,Medium
30,0,438,18,3,1,0,75,3,1,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.7581699611438873,-0.8570790397955568,-0.8073390444129942,-0.32789331844000197,Young,0.8333333333333334,Low
32,0,689,9,2,4,1,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.5391662584750891,-0.38923358973783817,-0.2930769296747854,0.16194730971731802,Middle-Aged,0.8,Medium
30,0,201,5,3,4,0,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.7581699611438873,-0.7256411235710897,-0.42164245835933756,-0.6544537372115486,Young,0.3333333333333333,Low
30,0,1427,2,1,2,1,35,2,1,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-0.7581699611438873,-0.8368578219148696,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Low
41,0,857,10,3,4,1,91,2,4,1,16581,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4463504035345031,2.3482137808601977,1.2497094145398413,-0.0013328996684553085,Middle-Aged,0.3181818181818182,High
41,0,933,9,4,3,1,94,3,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.4463504035345031,-0.9476149471249974,-0.5502079870438897,-0.32789331844000197,Middle-Aged,0.625,Low
19,0,1181,3,1,2,0,79,3,1,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-1.9626903258222779,-1.121103805078621,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
40,0,1395,26,3,2,0,54,3,2,2,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.33684855220010396,-0.1739235766218842,1.121143885855289,2.1213098223465976,Middle-Aged,0.9523809523809523,Medium
35,0,662,1,5,3,1,94,3,3,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.2106607044718917,0.21441572131404135,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,High
53,0,1436,6,2,2,1,34,3,2,3,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1.7603726195472926,-0.93198946058083,0.2211851850634235,-0.0013328996684553085,Senior,0.5,Low
45,0,194,9,3,2,1,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8843578088720997,-0.9223384247741384,1.121143885855289,1.6314691941892778,Middle-Aged,0.8095238095238095,Low
32,0,967,8,3,2,0,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.5391662584750891,0.6057422446187047,-0.2930769296747854,0.32522751910309133,Middle-Aged,0.9,High
